Schlüssel;Straftat;erfasste Fälle;Jahr
514200;Subventionsbetrug § 264 StGB;318;2019
514300;Krediterlangungsbetrug § 263 StGB;3315;2019
515000;Erschleichen von Leistungen § 265a StGB;200901;2019
515001;Beförderungserschleichung;197904;2019
515079;Sonstiges Erschleichen von Leistungen;2997;2019
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;59109;2019
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);12090;2019
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;22286;2019
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;17558;2019
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;8069;2019
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;9489;2019
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;7175;2019
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;3887;2019
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;3288;2019
517000;Sonstiger Betrug;275008;2019
517100;Leistungsbetrug;23855;2019
517200;Leistungskreditbetrug §§ 263, 263a StGB;29841;2019
517210;Leistungskreditbetrug § 263 StGB;20371;2019
517220;Leistungskreditbetrug § 263a StGB;9470;2019
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;3111;2019
517410;Betrug zum Nachteil von Versicherungen;3027;2019
517420;Versicherungsmissbrauch;84;2019
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);13418;2019
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;13296;2019
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;122;2019
517600;Provisionsbetrug;956;2019
517800;Sozialleistungsbetrug;13232;2019
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;327;2019
518100;Abrechnungsbetrug;4594;2019
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;3412;2019
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;3398;2019
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;14;2019
518179;Sonstiger Abrechnungsbetrug;1182;2019
518200;Einmietbetrug;6639;2019
518300;Überweisungsbetrug §§ 263, 263a StGB;21093;2019
518301;Überweisungsbetrug § 263 StGB;19574;2019
518302;Überweisungsbetrug § 263a StGB;1519;2019
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;5;2019
518510;Sportwettbetrug §§ 265c, 265e StGB;3;2019
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;2;2019
518800;Kreditvermittlungsbetrug § 263 StGB;593;2019
518900;Sonstige weitere Betrugsarten;157344;2019
520000;Veruntreuungen §§ 266, 266a, 266b StGB;16788;2019
521000;Untreue § 266 StGB;6155;2019
521079;Sonstige Untreue;6078;2019
521100;Untreue bei Kapitalanlagegeschäften;77;2019
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;9884;2019
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;749;2019
530000;Unterschlagung §§ 246, 247, 248a StGB;108754;2019
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;101220;2019
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7534;2019
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;73560;2019
540001;Sonstige Urkundenfälschung § 267 StGB;53826;2019
540002;Mittelbare Falschbeurkundung;2253;2019
540003;Verändern von amtlichen Ausweisen;367;2019
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;784;2019
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;20;2019
540006;Verschaffen von falschen amtlichen Ausweisen;2836;2019
540007;Fälschung von Gesundheitszeugnissen;31;2019
540008;Ausstellen unrichtiger Gesundheitszeugnisse;85;2019
540009;Gebrauch unrichtiger Gesundheitszeugnisse;70;2019
540010;Missbrauch von Ausweispapieren;3210;2019
541000;Fälschung technischer Aufzeichnungen § 268 StGB;517;2019
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;104;2019
541079;Sonstige Fälschung technischer Aufzeichnungen;413;2019
542000;Fälschung zur Erlangung von Betäubungsmitteln;684;2019
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;8877;2019
543010;Fälschung beweiserheblicher Daten § 269 StGB;8600;2019
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;277;2019
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;4737;2019
550010;Gewerbs- und bandenmäßiges Geldfälschung § 146 Abs. 2 StGB;177;2019
550020;Wertpapierfälschung;0;2019
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;12;2019
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;675;2019
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;588;2019
551020;Wertzeichenfälschung;16;2019
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;71;2019
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;2463;2019
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3 StGB;1762;2019
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147 StGB;701;2019
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;1410;2019
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;586;2019
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;203;2019
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;383;2019
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;824;2019
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;116;2019
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;708;2019
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;3922;2019
561000;Bankrott § 283 StGB;2901;2019
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;14;2019
563000;Verletzung der Buchführungspflicht § 283b StGB;922;2019
564000;Gläubigerbegünstigung § 283c StGB;58;2019
565000;Schuldnerbegünstigung § 283d StGB;27;2019
600000;Sonstige Straftatbestände (StGB);1107007;2019
610000;Erpressung § 253 StGB;15867;2019
610001;Schutzgelderpressung;83;2019
610079;Sonstige Erpressung;10919;2019
611000;Erpressung auf sexueller Grundlage;4865;2019
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;159620;2019
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;3164;2019
620002;Bildung bewaffneter Gruppen § 127 StGB;7;2019
620003;Bildung krimineller Vereinigungen;12;2019
620004;Anleitung zu Straftaten;10;2019
620005;Amtsanmaßung;2163;2019
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;736;2019
620007;Verwahrungsbruch;162;2019
620008;Verletzung amtlicher Bekanntmachungen;0;2019
620009;Verstrickungsbruch, Siegelbruch;887;2019
620010;Nichtanzeige geplanter Straftaten;23;2019
620011;Belohnung und Billigung von Straftaten;54;2019
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;10431;2019
620014;Verstoß gegen Weisung während Führungsaufsicht;3169;2019
620015;Verstoß gegen das Berufsverbot;6;2019
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;36959;2019
621010;Öffentliche Aufforderung zu Straftaten;445;2019
621040;Gefangenenbefreiung;375;2019
621050;Gefangenenmeuterei;13;2019
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;36126;2019
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;21207;2019
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;14919;2019
622000;Hausfriedensbruch §§ 123, 124 StGB;86655;2019
622100;Hausfriedensbruch § 123 StGB;86591;2019
622200;Schwerer Hausfriedensbruch § 124 StGB;64;2019
623000;Landfriedensbruch §§ 125, 125a StGB;1860;2019
623010;Landfriedensbruch § 125 StGB;1014;2019
623020;Besonders schwerer Landfriedensbruch § 125a StGB;846;2019
624000;Vortäuschen einer Straftat § 145d StGB;8284;2019
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;478;2019
624079;Vortäuschen einer sonstigen Straftat;6039;2019
624100;Vortäuschen eines Raubes;645;2019
624200;Vortäuschen eines Diebstahls;1122;2019
624201;Vortäuschen eines Kfz-Diebstahls;334;2019
624279;Vortäuschen eines sonstigen Diebstahls;788;2019
626000;Gewaltdarstellung § 131 StGB;859;2019
626079;Sonstige Gewaltdarstellung;504;2019
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;355;2019
627000;Volksverhetzung § 130 StGB;4179;2019
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;24280;2019
630010;Begünstigung;125;2019
630020;Strafvereitelung;2493;2019
631000;Hehlerei von Kfz §§ 259-260a StGB;1234;2019
631079;Hehlerei von Kfz § 259 StGB;915;2019
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;190;2019
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;77;2019
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;52;2019
632000;Sonstige Hehlerei §§ 259-260a StGB;10664;2019
632079;Sonstige Hehlerei § 259 StGB;9781;2019
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;728;2019
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;34;2019
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;121;2019
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;9764;2019
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;19985;2019
640010;Fahrlässige Brandstiftung;7380;2019
640020;Fahrlässiges Herbeiführen einer Brandgefahr;672;2019
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;11933;2019
641010;Vorsätzliche Brandstiftung;8582;2019
641020;Schwere Brandstiftung;2524;2019
641030;Besonders schwere Brandstiftung;179;2019
641040;Brandstiftung mit Todesfolge;11;2019
641050;Vorsätzliches Herbeiführen einer Brandgefahr;637;2019
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;4147;2019
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;333;2019
651100;Vorteilsannahme § 331 StGB;163;2019
651200;Bestechlichkeit § 332 StGB;157;2019
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;1;2019
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;12;2019
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;580;2019
652100;Vorteilsgewährung § 333 StGB;100;2019
652200;Bestechung § 334 StGB;474;2019
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;6;2019
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;0;2019
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;2854;2019
655001;Strafvereitelung im Amt;395;2019
655002;Rechtsbeugung;207;2019
655003;Aussageerpressung;3;2019
655004;Verfolgung Unschuldiger;65;2019
655005;Vollstreckung gegen Unschuldige;4;2019
655006;Falschbeurkundung im Amt;266;2019
655007;Gebührenüberhebung;42;2019
655008;Abgabenüberhebung, Leistungskürzung;6;2019
655009;Vertrauensbruch im auswärtigen Dienst;0;2019
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;53;2019
655011;Verletzung des Steuergeheimnisses;12;2019
655012;Verleitung eines Untergebenen zu Straftaten;2;2019
655100;Körperverletzung im Amt § 340 StGB;1500;2019
655200;Verletzung des Dienstgeheimnisses § 353b StGB;299;2019
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;106;2019
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr und im Gesundheitswesen §§ 299, 299a, 299b und 300 StGB;274;2019
657100;Bestechlichkeit und Bestechung § 299 StGB;103;2019
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;17;2019
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;124;2019
657400;Bestechlichkeit im Gesundheitswesen;15;2019
657500;Bestechung im Gesundheitswesen;15;2019
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;8491;2019
660010;Vereiteln der Zwangsvollstreckung;614;2019
660020;Pfandkehr;280;2019
660030;Unbefugter Gebrauch von Pfandsachen;1;2019
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;1;2019
661000;Glücksspiel §§ 284, 285, 287 StGB;947;2019
661010;Unerlaubte Veranstaltung eines Glücksspiels;685;2019
661020;Beteiligung am unerlaubten Glückspiel;260;2019
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;2;2019
662000;Wilderei §§ 292, 293 StGB;3066;2019
662001;Fischwilderei;2159;2019
662100;Jagdwilderei § 292 StGB;907;2019
663000;Wucher § 291 StGB;3582;2019
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;874617;2019
670001;Falsche uneidliche Aussage (Falschaussage);3924;2019
670002;Meineid;85;2019
670003;Falsche Versicherung an Eides statt;3762;2019
670005;Verleitung zur Falschaussage;117;2019
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;15;2019
670007;Falsche Verdächtigung;15523;2019
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;76;2019
670009;Störung der Religionsausübung;56;2019
670010;Störung einer Bestattungsfeier;5;2019
670011;Störung der Totenruhe;1204;2019
670012;Personenstandsfälschung;40;2019
670013;Doppelehe;37;2019
670014;Beischlaf zwischen Verwandten;35;2019
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;315;2019
670016;Verletzung der Vertraulichkeit des Wortes;2925;2019
670017;Verletzung des Briefgeheimnisses;3484;2019
670018;Verletzung von Privatgeheimnissen;406;2019
670019;Verwertung fremder Geheimnisse;5;2019
670020;Verletzung des Post- u. Fernmeldegeheimnisses;2482;2019
670021;Aussetzung;81;2019
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;2699;2019
670025;Gefährliche Eingriffe in den Straßenverkehr;16013;2019
670026;Störung öffentlicher Betriebe;401;2019
670027;Störung von Telekommunikationsanlagen;712;2019
670029;Baugefährdung;115;2019
670030;Vollrausch;52;2019
670031;Gefährdung einer Entziehungskur;18;2019
670032;Unterlassene Hilfeleistung, Behinderung von hilfeleistenden Personen § 323c StGB;1924;2019
670033;Parteiverrat;103;2019
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;7530;2019
670079;Sonstige weitere Straftaten gemäß StGB;57;2019
671000;Verletzung der Unterhaltspflicht § 170 StGB;3958;2019
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;1132;2019
673000;Beleidigung §§ 185-187, 189 StGB;218905;2019
673010;Beleidigung ohne sexuelle Grundlage;165131;2019
673020;Üble Nachrede ohne sexuelle Grundlage;11606;2019
673030;Verleumdung ohne sexuelle Grundlage;17426;2019
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;91;2019
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;24651;2019
673110;Beleidigung auf sexueller Grundlage;21562;2019
673120;Üble Nachrede auf sexueller Grundlage;1328;2019
673130;Verleumdung auf sexueller Grundlage;1749;2019
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;12;2019
674000;Sachbeschädigung §§ 303-305a StGB;563062;2019
674010;Sachbeschädigung gemäß § 303 StGB ohne Schl. 674100 u. 674300;197387;2019
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;38412;2019
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;10545;2019
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;148430;2019
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;9863;2019
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl. 674321;2822;2019
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl. 674322;572;2019
674029;Sonstige gemeinschädliche Sachbeschädigung ohne Schl. 674329;6469;2019
674030;Zerstörung von Bauwerken ohne Schl. 674330;30;2019
674100;Sachbeschädigung an Kfz;214462;2019
674111;Sachbeschädigung durch Graffiti an Kfz;4321;2019
674119;Sonstige Sachbeschädigung an Kfz;210141;2019
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;3183;2019
674210;Datenveränderung;2499;2019
674220;Computersabotage;684;2019
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;137748;2019
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;122128;2019
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;47671;2019
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;8917;2019
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;65540;2019
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;15591;2019
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;3018;2019
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;815;2019
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;11758;2019
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;29;2019
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;389;2019
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;5;2019
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;384;2019
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;1709;2019
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;2019
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;1691;2019
675300;Missbrauch ionisierender Strahlen § 309 StGB;0;2019
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;17;2019
675500;Freisetzen ionisierender Strahlen § 311 StGB;1;2019
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;2019
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;11709;2019
676010;Bodenverunreinigung 324a StGB;863;2019
676011;Bodenverunreinigung;845;2019
676012;Bodenverunreinigung - besonders schwerer Fall;18;2019
676100;Gewässerverunreinigung § 324 StGB;2364;2019
676101;Gewässerverunreinigung;2337;2019
676102;Gewässerverunreinigung - besonders schwerer Fall;27;2019
676200;Luftverunreinigung § 325 StGB;126;2019
676201;Luftverunreinigung;124;2019
676202;Luftverunreinigung - besonders schwerer Fall;2;2019
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;9;2019
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;9;2019
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;0;2019
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;7662;2019
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7569;2019
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7446;2019
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;123;2019
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;93;2019
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;92;2019
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB - besonders schwerer Fall;1;2019
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;350;2019
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);4;2019
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);4;2019
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe) - besonders schwerer Fall;0;2019
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;346;2019
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;339;2019
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2 - besonders schwerer Fall;7;2019
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;162;2019
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;13;2019
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;13;2019
676612;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2 - besonders schwerer Fall;0;2019
676620;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;149;2019
676621;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;144;2019
676622;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB - besonders schwerer Fall;5;2019
676700;Gefährdung schutzbedürftiger Gebiete § 329 StGB;45;2019
676701;Gefährdung schutzbedürftiger Gebiete;38;2019
676702;Gefährdung schutzbedürftiger Gebiete - besonders schwerer Fall;7;2019
676800;Abfallein- / -aus- und -durchfuhr § 326 Abs. 2 StGB;71;2019
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;7;2019
676811;Ungenehmigte Einfuhr von Abfällen;6;2019
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;1;2019
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;59;2019
676821;Ungenehmigte Ausfuhr von Abfällen;58;2019
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;1;2019
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;5;2019
676831;Ungenehmigte Durchfuhr von Abfällen;5;2019
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;0;2019
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;57;2019
677000;Gemeingefährliche Vergiftung § 314 StGB;6;2019
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen und Datenhehlerei §§ 202a, 202b, 202c, 202d StGB;9926;2019
678010;Ausspähen von Daten § 202a StGB;9040;2019
678020;Abfangen von Daten § 202b StGB;185;2019
